FIPS_Code,State,Area_Name,Attribute,Value
5087,AR,"Madison County, AR",Civilian_labor_force_2008,7661
5087,AR,"Madison County, AR",Employed_2008,7327
5087,AR,"Madison County, AR",Unemployed_2008,334
5087,AR,"Madison County, AR",Unemployment_rate_2008,4.4
5087,AR,"Madison County, AR",Civilian_labor_force_2009,7367
5087,AR,"Madison County, AR",Employed_2009,6876
5087,AR,"Madison County, AR",Unemployed_2009,491
5087,AR,"Madison County, AR",Unemployment_rate_2009,6.7
5087,AR,"Madison County, AR",Civilian_labor_force_2010,7265
5087,AR,"Madison County, AR",Employed_2010,6771
5087,AR,"Madison County, AR",Unemployed_2010,494
5087,AR,"Madison County, AR",Unemployment_rate_2010,6.8
5087,AR,"Madison County, AR",Civilian_labor_force_2011,7213
5087,AR,"Madison County, AR",Employed_2011,6748
5087,AR,"Madison County, AR",Unemployed_2011,465
5087,AR,"Madison County, AR",Unemployment_rate_2011,6.4
5087,AR,"Madison County, AR",Civilian_labor_force_2012,7005
5087,AR,"Madison County, AR",Employed_2012,6611
5087,AR,"Madison County, AR",Unemployed_2012,394
5087,AR,"Madison County, AR",Unemployment_rate_2012,5.6
5087,AR,"Madison County, AR",Civilian_labor_force_2013,6900
5087,AR,"Madison County, AR",Employed_2013,6510
5087,AR,"Madison County, AR",Unemployed_2013,390
5087,AR,"Madison County, AR",Unemployment_rate_2013,5.7
5087,AR,"Madison County, AR",Civilian_labor_force_2014,7023
5087,AR,"Madison County, AR",Employed_2014,6691
5087,AR,"Madison County, AR",Unemployed_2014,332
5087,AR,"Madison County, AR",Unemployment_rate_2014,4.7
5087,AR,"Madison County, AR",Civilian_labor_force_2015,7113
5087,AR,"Madison County, AR",Employed_2015,6843
5087,AR,"Madison County, AR",Unemployed_2015,270
5087,AR,"Madison County, AR",Unemployment_rate_2015,3.8
5087,AR,"Madison County, AR",Civilian_labor_force_2016,7297
5087,AR,"Madison County, AR",Employed_2016,7063
5087,AR,"Madison County, AR",Unemployed_2016,234
5087,AR,"Madison County, AR",Unemployment_rate_2016,3.2
5087,AR,"Madison County, AR",Civilian_labor_force_2017,7369
5087,AR,"Madison County, AR",Employed_2017,7157
5087,AR,"Madison County, AR",Unemployed_2017,212
5087,AR,"Madison County, AR",Unemployment_rate_2017,2.9
5087,AR,"Madison County, AR",Civilian_labor_force_2018,7300
5087,AR,"Madison County, AR",Employed_2018,7090
5087,AR,"Madison County, AR",Unemployed_2018,210
5087,AR,"Madison County, AR",Unemployment_rate_2018,2.9
5087,AR,"Madison County, AR",Civilian_labor_force_2019,7342
5087,AR,"Madison County, AR",Employed_2019,7156
5087,AR,"Madison County, AR",Unemployed_2019,186
5087,AR,"Madison County, AR",Unemployment_rate_2019,2.5
5087,AR,"Madison County, AR",Civilian_labor_force_2020,7281
5087,AR,"Madison County, AR",Employed_2020,6990
5087,AR,"Madison County, AR",Unemployed_2020,291
5087,AR,"Madison County, AR",Unemployment_rate_2020,4
5087,AR,"Madison County, AR",Civilian_labor_force_2021,7447
5087,AR,"Madison County, AR",Employed_2021,7214
5087,AR,"Madison County, AR",Unemployed_2021,233
5087,AR,"Madison County, AR",Unemployment_rate_2021,3.1
5087,AR,"Madison County, AR",Civilian_labor_force_2022,7763
5087,AR,"Madison County, AR",Employed_2022,7577
5087,AR,"Madison County, AR",Unemployed_2022,186
5087,AR,"Madison County, AR",Unemployment_rate_2022,2.4
5087,AR,"Madison County, AR",Civilian_labor_force_2023,7918
5087,AR,"Madison County, AR",Employed_2023,7716
5087,AR,"Madison County, AR",Unemployed_2023,202
5087,AR,"Madison County, AR",Unemployment_rate_2023,2.6
5087,AR,"Madison County, AR",Median_Household_Income_2022,51233
5087,AR,"Madison County, AR",Med_HH_Income_Percent_of_State_Total_2022,92.3
5089,AR,"Marion County, AR",Rural_Urban_Continuum_Code_2023,9
5089,AR,"Marion County, AR",Urban_Influence_Code_2013,10
5089,AR,"Marion County, AR",Metro_2023,0
5089,AR,"Marion County, AR",Civilian_labor_force_2000,6657
5089,AR,"Marion County, AR",Employed_2000,6405
5089,AR,"Marion County, AR",Unemployed_2000,252
5089,AR,"Marion County, AR",Unemployment_rate_2000,3.8
5089,AR,"Marion County, AR",Civilian_labor_force_2001,6568
5089,AR,"Marion County, AR",Employed_2001,6214
5089,AR,"Marion County, AR",Unemployed_2001,354
5089,AR,"Marion County, AR",Unemployment_rate_2001,5.4
5089,AR,"Marion County, AR",Civilian_labor_force_2002,6515
5089,AR,"Marion County, AR",Employed_2002,6111
5089,AR,"Marion County, AR",Unemployed_2002,404
5089,AR,"Marion County, AR",Unemployment_rate_2002,6.2
5089,AR,"Marion County, AR",Civilian_labor_force_2003,6553
5089,AR,"Marion County, AR",Employed_2003,6138
5089,AR,"Marion County, AR",Unemployed_2003,415
5089,AR,"Marion County, AR",Unemployment_rate_2003,6.3
5089,AR,"Marion County, AR",Civilian_labor_force_2004,6561
5089,AR,"Marion County, AR",Employed_2004,6175
5089,AR,"Marion County, AR",Unemployed_2004,386
5089,AR,"Marion County, AR",Unemployment_rate_2004,5.9
5089,AR,"Marion County, AR",Civilian_labor_force_2005,6741
5089,AR,"Marion County, AR",Employed_2005,6391
5089,AR,"Marion County, AR",Unemployed_2005,350
5089,AR,"Marion County, AR",Unemployment_rate_2005,5.2
5089,AR,"Marion County, AR",Civilian_labor_force_2006,6898
5089,AR,"Marion County, AR",Employed_2006,6536
5089,AR,"Marion County, AR",Unemployed_2006,362
5089,AR,"Marion County, AR",Unemployment_rate_2006,5.2
5089,AR,"Marion County, AR",Civilian_labor_force_2007,6957
5089,AR,"Marion County, AR",Employed_2007,6575
5089,AR,"Marion County, AR",Unemployed_2007,382
5089,AR,"Marion County, AR",Unemployment_rate_2007,5.5
5089,AR,"Marion County, AR",Civilian_labor_force_2008,6873
5089,AR,"Marion County, AR",Employed_2008,6446
5089,AR,"Marion County, AR",Unemployed_2008,427
5089,AR,"Marion County, AR",Unemployment_rate_2008,6.2
5089,AR,"Marion County, AR",Civilian_labor_force_2009,6679
5089,AR,"Marion County, AR",Employed_2009,5900
5089,AR,"Marion County, AR",Unemployed_2009,779
5089,AR,"Marion County, AR",Unemployment_rate_2009,11.7
5089,AR,"Marion County, AR",Civilian_labor_force_2010,6706
5089,AR,"Marion County, AR",Employed_2010,6051
5089,AR,"Marion County, AR",Unemployed_2010,655
5089,AR,"Marion County, AR",Unemployment_rate_2010,9.8
5089,AR,"Marion County, AR",Civilian_labor_force_2011,6721
5089,AR,"Marion County, AR",Employed_2011,6118
5089,AR,"Marion County, AR",Unemployed_2011,603
5089,AR,"Marion County, AR",Unemployment_rate_2011,9
5089,AR,"Marion County, AR",Civilian_labor_force_2012,6633
5089,AR,"Marion County, AR",Employed_2012,6109
5089,AR,"Marion County, AR",Unemployed_2012,524
5089,AR,"Marion County, AR",Unemployment_rate_2012,7.9
5089,AR,"Marion County, AR",Civilian_labor_force_2013,6549
5089,AR,"Marion County, AR",Employed_2013,6059
5089,AR,"Marion County, AR",Unemployed_2013,490
5089,AR,"Marion County, AR",Unemployment_rate_2013,7.5
5089,AR,"Marion County, AR",Civilian_labor_force_2014,6582
5089,AR,"Marion County, AR",Employed_2014,6178
5089,AR,"Marion County, AR",Unemployed_2014,404
5089,AR,"Marion County, AR",Unemployment_rate_2014,6.1
5089,AR,"Marion County, AR",Civilian_labor_force_2015,6552
5089,AR,"Marion County, AR",Employed_2015,6217
5089,AR,"Marion County, AR",Unemployed_2015,335
5089,AR,"Marion County, AR",Unemployment_rate_2015,5.1
5089,AR,"Marion County, AR",Civilian_labor_force_2016,6532
5089,AR,"Marion County, AR",Employed_2016,6271
5089,AR,"Marion County, AR",Unemployed_2016,261
5089,AR,"Marion County, AR",Unemployment_rate_2016,4
5089,AR,"Marion County, AR",Civilian_labor_force_2017,6478
5089,AR,"Marion County, AR",Employed_2017,6221
5089,AR,"Marion County, AR",Unemployed_2017,257
5089,AR,"Marion County, AR",Unemployment_rate_2017,4
5089,AR,"Marion County, AR",Civilian_labor_force_2018,6451
5089,AR,"Marion County, AR",Employed_2018,6187
5089,AR,"Marion County, AR",Unemployed_2018,264
5089,AR,"Marion County, AR",Unemployment_rate_2018,4.1
5089,AR,"Marion County, AR",Civilian_labor_force_2019,6607
5089,AR,"Marion County, AR",Employed_2019,6346
5089,AR,"Marion County, AR",Unemployed_2019,261
5089,AR,"Marion County, AR",Unemployment_rate_2019,4
5089,AR,"Marion County, AR",Civilian_labor_force_2020,6157
5089,AR,"Marion County, AR",Employed_2020,5752
5089,AR,"Marion County, AR",Unemployed_2020,405
5089,AR,"Marion County, AR",Unemployment_rate_2020,6.6
5089,AR,"Marion County, AR",Civilian_labor_force_2021,6012
5089,AR,"Marion County, AR",Employed_2021,5750
5089,AR,"Marion County, AR",Unemployed_2021,262
5089,AR,"Marion County, AR",Unemployment_rate_2021,4.4
5089,AR,"Marion County, AR",Civilian_labor_force_2022,6205
5089,AR,"Marion County, AR",Employed_2022,5979
5089,AR,"Marion County, AR",Unemployed_2022,226
5089,AR,"Marion County, AR",Unemployment_rate_2022,3.6
5089,AR,"Marion County, AR",Civilian_labor_force_2023,6050
5089,AR,"Marion County, AR",Employed_2023,5801
5089,AR,"Marion County, AR",Unemployed_2023,249
5089,AR,"Marion County, AR",Unemployment_rate_2023,4.1
5089,AR,"Marion County, AR",Median_Household_Income_2022,49313
5089,AR,"Marion County, AR",Med_HH_Income_Percent_of_State_Total_2022,88.8
5091,AR,"Miller County, AR",Rural_Urban_Continuum_Code_2023,3
5091,AR,"Miller County, AR",Urban_Influence_Code_2013,2
5091,AR,"Miller County, AR",Metro_2023,1
5091,AR,"Miller County, AR",Civilian_labor_force_2000,18216
5091,AR,"Miller County, AR",Employed_2000,17413
5091,AR,"Miller County, AR",Unemployed_2000,803
5091,AR,"Miller County, AR",Unemployment_rate_2000,4.4
5091,AR,"Miller County, AR",Civilian_labor_force_2001,18107
5091,AR,"Miller County, AR",Employed_2001,17306
5091,AR,"Miller County, AR",Unemployed_2001,801
5091,AR,"Miller County, AR",Unemployment_rate_2001,4.4
5091,AR,"Miller County, AR",Civilian_labor_force_2002,18389
5091,AR,"Miller County, AR",Employed_2002,17531
5091,AR,"Miller County, AR",Unemployed_2002,858
5091,AR,"Miller County, AR",Unemployment_rate_2002,4.7
5091,AR,"Miller County, AR",Civilian_labor_force_2003,18385
5091,AR,"Miller County, AR",Employed_2003,17474
5091,AR,"Miller County, AR",Unemployed_2003,911
5091,AR,"Miller County, AR",Unemployment_rate_2003,5
5091,AR,"Miller County, AR",Civilian_labor_force_2004,18873
5091,AR,"Miller County, AR",Employed_2004,17966
5091,AR,"Miller County, AR",Unemployed_2004,907
5091,AR,"Miller County, AR",Unemployment_rate_2004,4.8
5091,AR,"Miller County, AR",Civilian_labor_force_2005,19547
5091,AR,"Miller County, AR",Employed_2005,18604
5091,AR,"Miller County, AR",Unemployed_2005,943
5091,AR,"Miller County, AR",Unemployment_rate_2005,4.8
5091,AR,"Miller County, AR",Civilian_labor_force_2006,19300
5091,AR,"Miller County, AR",Employed_2006,18389
5091,AR,"Miller County, AR",Unemployed_2006,911
5091,AR,"Miller County, AR",Unemployment_rate_2006,4.7
5091,AR,"Miller County, AR",Civilian_labor_force_2007,19523
5091,AR,"Miller County, AR",Employed_2007,18638
5091,AR,"Miller County, AR",Unemployed_2007,885
5091,AR,"Miller County, AR",Unemployment_rate_2007,4.5
5091,AR,"Miller County, AR",Civilian_labor_force_2008,19988
5091,AR,"Miller County, AR",Employed_2008,19187
5091,AR,"Miller County, AR",Unemployed_2008,801
5091,AR,"Miller County, AR",Unemployment_rate_2008,4
5091,AR,"Miller County, AR",Civilian_labor_force_2009,19876
5091,AR,"Miller County, AR",Employed_2009,18769
5091,AR,"Miller County, AR",Unemployed_2009,1107
5091,AR,"Miller County, AR",Unemployment_rate_2009,5.6
5091,AR,"Miller County, AR",Civilian_labor_force_2010,20554
5091,AR,"Miller County, AR",Employed_2010,19406
5091,AR,"Miller County, AR",Unemployed_2010,1148
5091,AR,"Miller County, AR",Unemployment_rate_2010,5.6
5091,AR,"Miller County, AR",Civilian_labor_force_2011,20723
5091,AR,"Miller County, AR",Employed_2011,19468
5091,AR,"Miller County, AR",Unemployed_2011,1255
5091,AR,"Miller County, AR",Unemployment_rate_2011,6.1
5091,AR,"Miller County, AR",Civilian_labor_force_2012,20358
5091,AR,"Miller County, AR",Employed_2012,19195
5091,AR,"Miller County, AR",Unemployed_2012,1163
5091,AR,"Miller County, AR",Unemployment_rate_2012,5.7
5091,AR,"Miller County, AR",Civilian_labor_force_2013,19673
5091,AR,"Miller County, AR",Employed_2013,18441
5091,AR,"Miller County, AR",Unemployed_2013,1232
5091,AR,"Miller County, AR",Unemployment_rate_2013,6.3
5091,AR,"Miller County, AR",Civilian_labor_force_2014,19522
5091,AR,"Miller County, AR",Employed_2014,18411
5091,AR,"Miller County, AR",Unemployed_2014,1111
5091,AR,"Miller County, AR",Unemployment_rate_2014,5.7
5091,AR,"Miller County, AR",Civilian_labor_force_2015,19993
5091,AR,"Miller County, AR",Employed_2015,19007
5091,AR,"Miller County, AR",Unemployed_2015,986
5091,AR,"Miller County, AR",Unemployment_rate_2015,4.9
5091,AR,"Miller County, AR",Civilian_labor_force_2016,19904
5091,AR,"Miller County, AR",Employed_2016,19067
5091,AR,"Miller County, AR",Unemployed_2016,837
5091,AR,"Miller County, AR",Unemployment_rate_2016,4.2
5091,AR,"Miller County, AR",Civilian_labor_force_2017,19758
5091,AR,"Miller County, AR",Employed_2017,18894
5091,AR,"Miller County, AR",Unemployed_2017,864
5091,AR,"Miller County, AR",Unemployment_rate_2017,4.4
5091,AR,"Miller County, AR",Civilian_labor_force_2018,19398
5091,AR,"Miller County, AR",Employed_2018,18471
5091,AR,"Miller County, AR",Unemployed_2018,927
5091,AR,"Miller County, AR",Unemployment_rate_2018,4.8
5091,AR,"Miller County, AR",Civilian_labor_force_2019,19570
5091,AR,"Miller County, AR",Employed_2019,18778
5091,AR,"Miller County, AR",Unemployed_2019,792
5091,AR,"Miller County, AR",Unemployment_rate_2019,4
5091,AR,"Miller County, AR",Civilian_labor_force_2020,19011
5091,AR,"Miller County, AR",Employed_2020,17671
5091,AR,"Miller County, AR",Unemployed_2020,1340
5091,AR,"Miller County, AR",Unemployment_rate_2020,7
5091,AR,"Miller County, AR",Civilian_labor_force_2021,18561
5091,AR,"Miller County, AR",Employed_2021,17645
5091,AR,"Miller County, AR",Unemployed_2021,916
5091,AR,"Miller County, AR",Unemployment_rate_2021,4.9
5091,AR,"Miller County, AR",Civilian_labor_force_2022,18528
5091,AR,"Miller County, AR",Employed_2022,17824
5091,AR,"Miller County, AR",Unemployed_2022,704
5091,AR,"Miller County, AR",Unemployment_rate_2022,3.8
5091,AR,"Miller County, AR",Civilian_labor_force_2023,18633
5091,AR,"Miller County, AR",Employed_2023,17955
5091,AR,"Miller County, AR",Unemployed_2023,678
5091,AR,"Miller County, AR",Unemployment_rate_2023,3.6
5091,AR,"Miller County, AR",Median_Household_Income_2022,48652
5091,AR,"Miller County, AR",Med_HH_Income_Percent_of_State_Total_2022,87.7
5093,AR,"Mississippi County, AR",Rural_Urban_Continuum_Code_2023,4
5093,AR,"Mississippi County, AR",Urban_Influence_Code_2013,3
5093,AR,"Mississippi County, AR",Metro_2023,0
5093,AR,"Mississippi County, AR",Civilian_labor_force_2000,22678
5093,AR,"Mississippi County, AR",Employed_2000,20943
5093,AR,"Mississippi County, AR",Unemployed_2000,1735
5093,AR,"Mississippi County, AR",Unemployment_rate_2000,7.7
5093,AR,"Mississippi County, AR",Civilian_labor_force_2001,22188
5093,AR,"Mississippi County, AR",Employed_2001,19789
5093,AR,"Mississippi County, AR",Unemployed_2001,2399
5093,AR,"Mississippi County, AR",Unemployment_rate_2001,10.8
5093,AR,"Mississippi County, AR",Civilian_labor_force_2002,21648
5093,AR,"Mississippi County, AR",Employed_2002,19149
5093,AR,"Mississippi County, AR",Unemployed_2002,2499
5093,AR,"Mississippi County, AR",Unemployment_rate_2002,11.5
5093,AR,"Mississippi County, AR",Civilian_labor_force_2003,20357
5093,AR,"Mississippi County, AR",Employed_2003,17979
5093,AR,"Mississippi County, AR",Unemployed_2003,2378
5093,AR,"Mississippi County, AR",Unemployment_rate_2003,11.7
5093,AR,"Mississippi County, AR",Civilian_labor_force_2004,19736
5093,AR,"Mississippi County, AR",Employed_2004,17791
5093,AR,"Mississippi County, AR",Unemployed_2004,1945
5093,AR,"Mississippi County, AR",Unemployment_rate_2004,9.9
5093,AR,"Mississippi County, AR",Civilian_labor_force_2005,20023
5093,AR,"Mississippi County, AR",Employed_2005,18286
5093,AR,"Mississippi County, AR",Unemployed_2005,1737
5093,AR,"Mississippi County, AR",Unemployment_rate_2005,8.7
5093,AR,"Mississippi County, AR",Civilian_labor_force_2006,20983
5093,AR,"Mississippi County, AR",Employed_2006,19324
5093,AR,"Mississippi County, AR",Unemployed_2006,1659
5093,AR,"Mississippi County, AR",Unemployment_rate_2006,7.9
5093,AR,"Mississippi County, AR",Civilian_labor_force_2007,21330
5093,AR,"Mississippi County, AR",Employed_2007,19755
5093,AR,"Mississippi County, AR",Unemployed_2007,1575
5093,AR,"Mississippi County, AR",Unemployment_rate_2007,7.4
5093,AR,"Mississippi County, AR",Civilian_labor_force_2008,21776
5093,AR,"Mississippi County, AR",Employed_2008,20119
5093,AR,"Mississippi County, AR",Unemployed_2008,1657
5093,AR,"Mississippi County, AR",Unemployment_rate_2008,7.6
5093,AR,"Mississippi County, AR",Civilian_labor_force_2009,21428
5093,AR,"Mississippi County, AR",Employed_2009,18477
5093,AR,"Mississippi County, AR",Unemployed_2009,2951
5093,AR,"Mississippi County, AR",Unemployment_rate_2009,13.8
5093,AR,"Mississippi County, AR",Civilian_labor_force_2010,20369
5093,AR,"Mississippi County, AR",Employed_2010,17940
5093,AR,"Mississippi County, AR",Unemployed_2010,2429
5093,AR,"Mississippi County, AR",Unemployment_rate_2010,11.9
5093,AR,"Mississippi County, AR",Civilian_labor_force_2011,20852
5093,AR,"Mississippi County, AR",Employed_2011,18453
5093,AR,"Mississippi County, AR",Unemployed_2011,2399
5093,AR,"Mississippi County, AR",Unemployment_rate_2011,11.5
5093,AR,"Mississippi County, AR",Civilian_labor_force_2012,20319
5093,AR,"Mississippi County, AR",Employed_2012,18179
5093,AR,"Mississippi County, AR",Unemployed_2012,2140
5093,AR,"Mississippi County, AR",Unemployment_rate_2012,10.5
5093,AR,"Mississippi County, AR",Civilian_labor_force_2013,19088
5093,AR,"Mississippi County, AR",Employed_2013,16978
5093,AR,"Mississippi County, AR",Unemployed_2013,2110
5093,AR,"Mississippi County, AR",Unemployment_rate_2013,11.1
5093,AR,"Mississippi County, AR",Civilian_labor_force_2014,19205
5093,AR,"Mississippi County, AR",Employed_2014,17473
5093,AR,"Mississippi County, AR",Unemployed_2014,1732
5093,AR,"Mississippi County, AR",Unemployment_rate_2014,9
5093,AR,"Mississippi County, AR",Civilian_labor_force_2015,18412
5093,AR,"Mississippi County, AR",Employed_2015,16774
5093,AR,"Mississippi County, AR",Unemployed_2015,1638
5093,AR,"Mississippi County, AR",Unemployment_rate_2015,8.9
5093,AR,"Mississippi County, AR",Civilian_labor_force_2016,18099
5093,AR,"Mississippi County, AR",Employed_2016,16869
5093,AR,"Mississippi County, AR",Unemployed_2016,1230
5093,AR,"Mississippi County, AR",Unemployment_rate_2016,6.8
5093,AR,"Mississippi County, AR",Civilian_labor_force_2017,17782
5093,AR,"Mississippi County, AR",Employed_2017,16718
5093,AR,"Mississippi County, AR",Unemployed_2017,1064
5093,AR,"Mississippi County, AR",Unemployment_rate_2017,6
5093,AR,"Mississippi County, AR",Civilian_labor_force_2018,17238
5093,AR,"Mississippi County, AR",Employed_2018,16271
5093,AR,"Mississippi County, AR",Unemployed_2018,967
5093,AR,"Mississippi County, AR",Unemployment_rate_2018,5.6
5093,AR,"Mississippi County, AR",Civilian_labor_force_2019,17226
5093,AR,"Mississippi County, AR",Employed_2019,16360
5093,AR,"Mississippi County, AR",Unemployed_2019,866
5093,AR,"Mississippi County, AR",Unemployment_rate_2019,5
5093,AR,"Mississippi County, AR",Civilian_labor_force_2020,16982
5093,AR,"Mississippi County, AR",Employed_2020,15414
5093,AR,"Mississippi County, AR",Unemployed_2020,1568
5093,AR,"Mississippi County, AR",Unemployment_rate_2020,9.2
5093,AR,"Mississippi County, AR",Civilian_labor_force_2021,16060
5093,AR,"Mississippi County, AR",Employed_2021,14920
5093,AR,"Mississippi County, AR",Unemployed_2021,1140
5093,AR,"Mississippi County, AR",Unemployment_rate_2021,7.1
5093,AR,"Mississippi County, AR",Civilian_labor_force_2022,16167
5093,AR,"Mississippi County, AR",Employed_2022,15340
5093,AR,"Mississippi County, AR",Unemployed_2022,827
5093,AR,"Mississippi County, AR",Unemployment_rate_2022,5.1
5093,AR,"Mississippi County, AR",Civilian_labor_force_2023,16776
5093,AR,"Mississippi County, AR",Employed_2023,15950
5093,AR,"Mississippi County, AR",Unemployed_2023,826
5093,AR,"Mississippi County, AR",Unemployment_rate_2023,4.9
5093,AR,"Mississippi County, AR",Median_Household_Income_2022,45168
5093,AR,"Mississippi County, AR",Med_HH_Income_Percent_of_State_Total_2022,81.4
5095,AR,"Monroe County, AR",Rural_Urban_Continuum_Code_2023,9
5095,AR,"Monroe County, AR",Urban_Influence_Code_2013,9
5095,AR,"Monroe County, AR",Metro_2023,0
5095,AR,"Monroe County, AR",Civilian_labor_force_2000,4076
5095,AR,"Monroe County, AR",Employed_2000,3871
5095,AR,"Monroe County, AR",Unemployed_2000,205
5095,AR,"Monroe County, AR",Unemployment_rate_2000,5
5095,AR,"Monroe County, AR",Civilian_labor_force_2001,4016
5095,AR,"Monroe County, AR",Employed_2001,3770
5095,AR,"Monroe County, AR",Unemployed_2001,246
5095,AR,"Monroe County, AR",Unemployment_rate_2001,6.1
5095,AR,"Monroe County, AR",Civilian_labor_force_2002,4035
5095,AR,"Monroe County, AR",Employed_2002,3748
5095,AR,"Monroe County, AR",Unemployed_2002,287
5095,AR,"Monroe County, AR",Unemployment_rate_2002,7.1
5095,AR,"Monroe County, AR",Civilian_labor_force_2003,4000
5095,AR,"Monroe County, AR",Employed_2003,3706
5095,AR,"Monroe County, AR",Unemployed_2003,294
5095,AR,"Monroe County, AR",Unemployment_rate_2003,7.4
5095,AR,"Monroe County, AR",Civilian_labor_force_2004,3831
5095,AR,"Monroe County, AR",Employed_2004,3565
5095,AR,"Monroe County, AR",Unemployed_2004,266
5095,AR,"Monroe County, AR",Unemployment_rate_2004,6.9
5095,AR,"Monroe County, AR",Civilian_labor_force_2005,3830
5095,AR,"Monroe County, AR",Employed_2005,3574
5095,AR,"Monroe County, AR",Unemployed_2005,256
5095,AR,"Monroe County, AR",Unemployment_rate_2005,6.7
5095,AR,"Monroe County, AR",Civilian_labor_force_2006,3840
5095,AR,"Monroe County, AR",Employed_2006,3560
5095,AR,"Monroe County, AR",Unemployed_2006,280
5095,AR,"Monroe County, AR",Unemployment_rate_2006,7.3
5095,AR,"Monroe County, AR",Civilian_labor_force_2007,3846
5095,AR,"Monroe County, AR",Employed_2007,3584
5095,AR,"Monroe County, AR",Unemployed_2007,262
5095,AR,"Monroe County, AR",Unemployment_rate_2007,6.8
5095,AR,"Monroe County, AR",Civilian_labor_force_2008,3810
5095,AR,"Monroe County, AR",Employed_2008,3568
5095,AR,"Monroe County, AR",Unemployed_2008,242
5095,AR,"Monroe County, AR",Unemployment_rate_2008,6.4
5095,AR,"Monroe County, AR",Civilian_labor_force_2009,3702
5095,AR,"Monroe County, AR",Employed_2009,3405
5095,AR,"Monroe County, AR",Unemployed_2009,297
5095,AR,"Monroe County, AR",Unemployment_rate_2009,8
5095,AR,"Monroe County, AR",Civilian_labor_force_2010,3410
5095,AR,"Monroe County, AR",Employed_2010,3107
5095,AR,"Monroe County, AR",Unemployed_2010,303
5095,AR,"Monroe County, AR",Unemployment_rate_2010,8.9
5095,AR,"Monroe County, AR",Civilian_labor_force_2011,3381
5095,AR,"Monroe County, AR",Employed_2011,3075
5095,AR,"Monroe County, AR",Unemployed_2011,306
5095,AR,"Monroe County, AR",Unemployment_rate_2011,9.1
5095,AR,"Monroe County, AR",Civilian_labor_force_2012,3284
5095,AR,"Monroe County, AR",Employed_2012,3000
5095,AR,"Monroe County, AR",Unemployed_2012,284
5095,AR,"Monroe County, AR",Unemployment_rate_2012,8.6
5095,AR,"Monroe County, AR",Civilian_labor_force_2013,3141
5095,AR,"Monroe County, AR",Employed_2013,2873
5095,AR,"Monroe County, AR",Unemployed_2013,268
5095,AR,"Monroe County, AR",Unemployment_rate_2013,8.5
5095,AR,"Monroe County, AR",Civilian_labor_force_2014,3116
5095,AR,"Monroe County, AR",Employed_2014,2911
5095,AR,"Monroe County, AR",Unemployed_2014,205
5095,AR,"Monroe County, AR",Unemployment_rate_2014,6.6
5095,AR,"Monroe County, AR",Civilian_labor_force_2015,2986
5095,AR,"Monroe County, AR",Employed_2015,2808
5095,AR,"Monroe County, AR",Unemployed_2015,178
5095,AR,"Monroe County, AR",Unemployment_rate_2015,6
5095,AR,"Monroe County, AR",Civilian_labor_force_2016,2886
5095,AR,"Monroe County, AR",Employed_2016,2747
5095,AR,"Monroe County, AR",Unemployed_2016,139
5095,AR,"Monroe County, AR",Unemployment_rate_2016,4.8
5095,AR,"Monroe County, AR",Civilian_labor_force_2017,2798
5095,AR,"Monroe County, AR",Employed_2017,2678
5095,AR,"Monroe County, AR",Unemployed_2017,120
5095,AR,"Monroe County, AR",Unemployment_rate_2017,4.3
5095,AR,"Monroe County, AR",Civilian_labor_force_2018,2726
5095,AR,"Monroe County, AR",Employed_2018,2611
5095,AR,"Monroe County, AR",Unemployed_2018,115
5095,AR,"Monroe County, AR",Unemployment_rate_2018,4.2
5095,AR,"Monroe County, AR",Civilian_labor_force_2019,2729
5095,AR,"Monroe County, AR",Employed_2019,2614
5095,AR,"Monroe County, AR",Unemployed_2019,115
5095,AR,"Monroe County, AR",Unemployment_rate_2019,4.2
5095,AR,"Monroe County, AR",Civilian_labor_force_2020,2675
5095,AR,"Monroe County, AR",Employed_2020,2494
5095,AR,"Monroe County, AR",Unemployed_2020,181
5095,AR,"Monroe County, AR",Unemployment_rate_2020,6.8
5095,AR,"Monroe County, AR",Civilian_labor_force_2021,2583
5095,AR,"Monroe County, AR",Employed_2021,2443
5095,AR,"Monroe County, AR",Unemployed_2021,140
5095,AR,"Monroe County, AR",Unemployment_rate_2021,5.4
5095,AR,"Monroe County, AR",Civilian_labor_force_2022,2520
5095,AR,"Monroe County, AR",Employed_2022,2411
5095,AR,"Monroe County, AR",Unemployed_2022,109
5095,AR,"Monroe County, AR",Unemployment_rate_2022,4.3
5095,AR,"Monroe County, AR",Civilian_labor_force_2023,2465
5095,AR,"Monroe County, AR",Employed_2023,2368
5095,AR,"Monroe County, AR",Unemployed_2023,97
5095,AR,"Monroe County, AR",Unemployment_rate_2023,3.9
5095,AR,"Monroe County, AR",Median_Household_Income_2022,33090
5095,AR,"Monroe County, AR",Med_HH_Income_Percent_of_State_Total_2022,59.6
5097,AR,"Montgomery County, AR",Rural_Urban_Continuum_Code_2023,8
5097,AR,"Montgomery County, AR",Urban_Influence_Code_2013,7
5097,AR,"Montgomery County, AR",Metro_2023,0
5097,AR,"Montgomery County, AR",Civilian_labor_force_2000,4079
5097,AR,"Montgomery County, AR",Employed_2000,3914
5097,AR,"Montgomery County, AR",Unemployed_2000,165
5097,AR,"Montgomery County, AR",Unemployment_rate_2000,4
5097,AR,"Montgomery County, AR",Civilian_labor_force_2001,4096
5097,AR,"Montgomery County, AR",Employed_2001,3910
